SYSUDN_CODIGO_K,LIQUID_REFERENCIA,CTECLI_CODIGO_K,CFGEPL_CODIGO_K,CFGEPL_NOMBRE,CFGECO_CODIGO_K,CFGECO_DESCRIPCION,LIQUID_AYUDANTE1,LIQUID_AYUDANTE2,LIQUID_FECHAENT,VTARUT_CODIGO_K,VTARUT_DESCRIPCION,PRODUC_CODIGO_K,PRODUC_DESCRIPCION,PROPRE_CODIGO_K,FACDOC_FECHA,TPO_VTA,PIEZAS,COSTO,IMPORTE,LIQUIDACION,VENTA
UDN_000002,REF_000002,CLIENTE_024829,VEN_000001,VENDEDOR_000001,RUTA_000002,Ruta anonimizada,AYUDANTE_000001,,10/02/2027,RUTA_000001,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,10/02/2027,CONTADO,4,39,156,156,5679.5612
UDN_000002,REF_000002,CLIENTE_024876,VEN_000001,VENDEDOR_000001,RUTA_000002,Ruta anonimizada,AYUDANTE_000001,,10/02/2027,RUTA_000001,Ruta anonimizada,PROD_000006,PRODUCTO_000005,PROD_000007,10/02/2027,CONTADO,6,15.5,93,93,5679.5612
UDN_000002,REF_000002,CLIENTE_024876,VEN_000001,VENDEDOR_000001,RUTA_000002,Ruta anonimizada,AYUDANTE_000001,,10/02/2027,RUTA_000001,Ruta anonimizada,PROD_000008,PRODUCTO_000006,PROD_000007,10/02/2027,CONTADO,6,15.5,93,93,5679.5612
UDN_000002,REF_000002,CLIENTE_024876,VEN_000001,VENDEDOR_000001,RUTA_000002,Ruta anonimizada,AYUDANTE_000001,,10/02/2027,RUTA_000001,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,10/02/2027,CONTADO,5,39,195,195,5679.5612
UDN_000002,REF_000002,CLIENTE_026491,VEN_000001,VENDEDOR_000001,RUTA_000002,Ruta anonimizada,AYUDANTE_000001,,10/02/2027,RUTA_000001,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,10/02/2027,CREDITO,7,35.5,-248.5,0,5679.5612
UDN_000002,REF_000002,CLIENTE_027423,VEN_000001,VENDEDOR_000001,RUTA_000002,Ruta anonimizada,AYUDANTE_000001,,10/02/2027,RUTA_000001,Ruta anonimizada,PROD_000009,PRODUCTO_000007,PROD_000007,10/02/2027,CONTADO,2,12.5,25,25,5679.5612
UDN_000002,REF_000002,CLIENTE_027423,VEN_000001,VENDEDOR_000001,RUTA_000002,Ruta anonimizada,AYUDANTE_000001,,10/02/2027,RUTA_000001,Ruta anonimizada,PROD_000010,PRODUCTO_000008,PROD_000007,10/02/2027,CONTADO,2,24,48,48,5679.5612
UDN_000002,REF_000002,CLIENTE_027423,VEN_000001,VENDEDOR_000001,RUTA_000002,Ruta anonimizada,AYUDANTE_000001,,10/02/2027,RUTA_000001,Ruta anonimizada,PROD_000006,PRODUCTO_000005,PROD_000007,10/02/2027,CONTADO,6,15.5,93,93,5679.5612
UDN_000002,REF_000002,CLIENTE_027423,VEN_000001,VENDEDOR_000001,RUTA_000002,Ruta anonimizada,AYUDANTE_000001,,10/02/2027,RUTA_000001,Ruta anonimizada,PROD_000008,PRODUCTO_000006,PROD_000007,10/02/2027,CONTADO,6,15.5,93,93,5679.5612
UDN_000002,REF_000002,CLIENTE_027423,VEN_000001,VENDEDOR_000001,RUTA_000002,Ruta anonimizada,AYUDANTE_000001,,10/02/2027,RUTA_000001,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,10/02/2027,CONTADO,3,39,117,117,5679.5612
UDN_000002,REF_000002,CLIENTE_027920,VEN_000001,VENDEDOR_000001,RUTA_000002,Ruta anonimizada,AYUDANTE_000001,,10/02/2027,RUTA_000001,Ruta anonimizada,PROD_000014,PRODUCTO_000012,PROD_000015,10/02/2027,CONTADO,6,30.63,183.78,183.78,5679.5612
UDN_000002,REF_000002,CLIENTE_027920,VEN_000001,VENDEDOR_000001,RUTA_000002,Ruta anonimizada,AYUDANTE_000001,,10/02/2027,RUTA_000001,Ruta anonimizada,PROD_000016,PRODUCTO_000013,PROD_000015,10/02/2027,CONTADO,2,30.63,61.26,61.26,5679.5612
UDN_000002,REF_000002,CLIENTE_027920,VEN_000001,VENDEDOR_000001,RUTA_000002,Ruta anonimizada,AYUDANTE_000001,,10/02/2027,RUTA_000001,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,10/02/2027,CONTADO,3,39,117,117,5679.5612
UDN_000002,REF_000002,CLIENTE_019278,VEN_000001,VENDEDOR_000001,RUTA_000002,Ruta anonimizada,AYUDANTE_000001,,10/02/2027,RUTA_000001,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,10/02/2027,CREDITO,11,38.2,-420.2,0,5679.5612
UDN_000002,REF_000003,,VEN_000001,VENDEDOR_000001,RUTA_000002,Ruta anonimizada,AYUDANTE_000001,,11/02/2027,RUTA_000001,Ruta anonimizada,PROD_000001,PRODUCTO_000001,PROD_000002,11/02/2027,BONIFICACION,1,0,0,0,10307.18
UDN_000002,REF_000003,,VEN_000001,VENDEDOR_000001,RUTA_000002,Ruta anonimizada,AYUDANTE_000001,,11/02/2027,RUTA_000001,Ruta anonimizada,PROD_000003,PRODUCTO_000003,PROD_000005,11/02/2027,BONIFICACION,2,0,0,0,10307.18
UDN_000002,REF_000003,CLIENTE_018998,VEN_000001,VENDEDOR_000001,RUTA_000002,Ruta anonimizada,AYUDANTE_000001,,11/02/2027,RUTA_000001,Ruta anonimizada,PROD_000014,PRODUCTO_000012,PROD_000015,11/02/2027,CONTADO,3,30.63,91.89,91.89,10307.18
UDN_000002,REF_000003,CLIENTE_018998,VEN_000001,VENDEDOR_000001,RUTA_000002,Ruta anonimizada,AYUDANTE_000001,,11/02/2027,RUTA_000001,Ruta anonimizada,PROD_000012,PRODUCTO_000010,PROD_000007,11/02/2027,CONTADO,2,18.54,37.08,37.08,10307.18
UDN_000002,REF_000003,CLIENTE_018998,VEN_000001,VENDEDOR_000001,RUTA_000002,Ruta anonimizada,AYUDANTE_000001,,11/02/2027,RUTA_000001,Ruta anonimizada,PROD_000026,PRODUCTO_000019,PROD_000007,11/02/2027,CONTADO,2,12.085,24.17,24.17,10307.18
UDN_000002,REF_000003,CLIENTE_018998,VEN_000001,VENDEDOR_000001,RUTA_000002,Ruta anonimizada,AYUDANTE_000001,,11/02/2027,RUTA_000001,Ruta anonimizada,PROD_000016,PRODUCTO_000013,PROD_000015,11/02/2027,CONTADO,8,30.63,245.04,245.04,10307.18
UDN_000002,REF_000003,CLIENTE_018998,VEN_000001,VENDEDOR_000001,RUTA_000002,Ruta anonimizada,AYUDANTE_000001,,11/02/2027,RUTA_000001,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,11/02/2027,CONTADO,3,39,117,117,10307.18
UDN_000002,REF_000003,CLIENTE_019578,VEN_000001,VENDEDOR_000001,RUTA_000002,Ruta anonimizada,AYUDANTE_000001,,11/02/2027,RUTA_000001,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,11/02/2027,CONTADO,12,39,468,468,10307.18
UDN_000002,REF_000003,CLIENTE_019022,VEN_000001,VENDEDOR_000001,RUTA_000002,Ruta anonimizada,AYUDANTE_000001,,11/02/2027,RUTA_000001,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,11/02/2027,CONTADO,2,39,78,78,10307.18
UDN_000002,REF_000003,CLIENTE_019030,VEN_000001,VENDEDOR_000001,RUTA_000002,Ruta anonimizada,AYUDANTE_000001,,11/02/2027,RUTA_000001,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,11/02/2027,CONTADO,20,39,780,780,10307.18
UDN_000002,REF_000003,CLIENTE_019020,VEN_000001,VENDEDOR_000001,RUTA_000002,Ruta anonimizada,AYUDANTE_000001,,11/02/2027,RUTA_000001,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,11/02/2027,CONTADO,6,39,234,234,10307.18
UDN_000002,REF_000003,CLIENTE_019064,VEN_000001,VENDEDOR_000001,RUTA_000002,Ruta anonimizada,AYUDANTE_000001,,11/02/2027,RUTA_000001,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,11/02/2027,CONTADO,6,39,234,234,10307.18
UDN_000002,REF_000003,CLIENTE_018097,VEN_000001,VENDEDOR_000001,RUTA_000002,Ruta anonimizada,AYUDANTE_000001,,11/02/2027,RUTA_000001,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,11/02/2027,CONTADO,12,39,468,468,10307.18
UDN_000002,REF_000003,CLIENTE_019196,VEN_000001,VENDEDOR_000001,RUTA_000002,Ruta anonimizada,AYUDANTE_000001,,11/02/2027,RUTA_000001,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,11/02/2027,CONTADO,1,39,39,39,10307.18
UDN_000002,REF_000003,CLIENTE_019197,VEN_000001,VENDEDOR_000001,RUTA_000002,Ruta anonimizada,AYUDANTE_000001,,11/02/2027,RUTA_000001,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,11/02/2027,CONTADO,10,39,390,390,10307.18
UDN_000002,REF_000003,CLIENTE_019720,VEN_000001,VENDEDOR_000001,RUTA_000002,Ruta anonimizada,AYUDANTE_000001,,11/02/2027,RUTA_000001,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,11/02/2027,CONTADO,5,39,195,195,10307.18
UDN_000002,REF_000003,CLIENTE_020170,VEN_000001,VENDEDOR_000001,RUTA_000002,Ruta anonimizada,AYUDANTE_000001,,11/02/2027,RUTA_000001,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,11/02/2027,CONTADO,6,39,234,234,10307.18
UDN_000002,REF_000003,CLIENTE_020372,VEN_000001,VENDEDOR_000001,RUTA_000002,Ruta anonimizada,AYUDANTE_000001,,11/02/2027,RUTA_000001,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,11/02/2027,CONTADO,30,39,1170,1170,10307.18
UDN_000002,REF_000003,CLIENTE_020501,VEN_000001,VENDEDOR_000001,RUTA_000002,Ruta anonimizada,AYUDANTE_000001,,11/02/2027,RUTA_000001,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,11/02/2027,CONTADO,8,39,312,312,10307.18
UDN_000002,REF_000003,CLIENTE_020729,VEN_000001,VENDEDOR_000001,RUTA_000002,Ruta anonimizada,AYUDANTE_000001,,11/02/2027,RUTA_000001,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,11/02/2027,CONTADO,9,39,351,351,10307.18
UDN_000002,REF_000003,CLIENTE_020968,VEN_000001,VENDEDOR_000001,RUTA_000002,Ruta anonimizada,AYUDANTE_000001,,11/02/2027,RUTA_000001,Ruta anonimizada,PROD_000027,PRODUCTO_000020,PROD_000015,11/02/2027,CONTADO,4,27.125,108.5,108.5,10307.18
UDN_000002,REF_000003,CLIENTE_020968,VEN_000001,VENDEDOR_000001,RUTA_000002,Ruta anonimizada,AYUDANTE_000001,,11/02/2027,RUTA_000001,Ruta anonimizada,PROD_000028,PRODUCTO_000021,PROD_000029,11/02/2027,CONTADO,12,19.25,231,231,10307.18
UDN_000002,REF_000003,CLIENTE_020968,VEN_000001,VENDEDOR_000001,RUTA_000002,Ruta anonimizada,AYUDANTE_000001,,11/02/2027,RUTA_000001,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,11/02/2027,CONTADO,1,39,39,39,10307.18
UDN_000002,REF_000003,CLIENTE_021793,VEN_000001,VENDEDOR_000001,RUTA_000002,Ruta anonimizada,AYUDANTE_000001,,11/02/2027,RUTA_000001,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,11/02/2027,CONTADO,5,39,195,195,10307.18
UDN_000002,REF_000003,CLIENTE_021795,VEN_000001,VENDEDOR_000001,RUTA_000002,Ruta anonimizada,AYUDANTE_000001,,11/02/2027,RUTA_000001,Ruta anonimizada,PROD_000008,PRODUCTO_000006,PROD_000007,11/02/2027,CONTADO,6,15.5,93,93,10307.18
UDN_000002,REF_000003,CLIENTE_021813,VEN_000001,VENDEDOR_000001,RUTA_000002,Ruta anonimizada,AYUDANTE_000001,,11/02/2027,RUTA_000001,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,11/02/2027,CONTADO,5,39,195,195,10307.18
UDN_000002,REF_000003,CLIENTE_021816,VEN_000001,VENDEDOR_000001,RUTA_000002,Ruta anonimizada,AYUDANTE_000001,,11/02/2027,RUTA_000001,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,11/02/2027,CONTADO,4,39,156,156,10307.18
UDN_000002,REF_000003,CLIENTE_021889,VEN_000001,VENDEDOR_000001,RUTA_000002,Ruta anonimizada,AYUDANTE_000001,,11/02/2027,RUTA_000001,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,11/02/2027,CONTADO,4,39,156,156,10307.18
UDN_000002,REF_000003,CLIENTE_021899,VEN_000001,VENDEDOR_000001,RUTA_000002,Ruta anonimizada,AYUDANTE_000001,,11/02/2027,RUTA_000001,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,11/02/2027,CONTADO,11,39,429,429,10307.18
UDN_000002,REF_000003,CLIENTE_022017,VEN_000001,VENDEDOR_000001,RUTA_000002,Ruta anonimizada,AYUDANTE_000001,,11/02/2027,RUTA_000001,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,11/02/2027,CONTADO,24,39,936,936,10307.18
UDN_000002,REF_000003,CLIENTE_022117,VEN_000001,VENDEDOR_000001,RUTA_000002,Ruta anonimizada,AYUDANTE_000001,,11/02/2027,RUTA_000001,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,11/02/2027,CONTADO,3,39,117,117,10307.18
UDN_000002,REF_000003,CLIENTE_022317,VEN_000001,VENDEDOR_000001,RUTA_000002,Ruta anonimizada,AYUDANTE_000001,,11/02/2027,RUTA_000001,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,11/02/2027,CONTADO,2,39,78,78,10307.18
UDN_000002,REF_000003,CLIENTE_022384,VEN_000001,VENDEDOR_000001,RUTA_000002,Ruta anonimizada,AYUDANTE_000001,,11/02/2027,RUTA_000001,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,11/02/2027,CONTADO,14,39,546,546,10307.18
UDN_000002,REF_000003,CLIENTE_023716,VEN_000001,VENDEDOR_000001,RUTA_000002,Ruta anonimizada,AYUDANTE_000001,,11/02/2027,RUTA_000001,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,11/02/2027,CONTADO,3,39,117,117,10307.18
UDN_000002,REF_000003,CLIENTE_023838,VEN_000001,VENDEDOR_000001,RUTA_000002,Ruta anonimizada,AYUDANTE_000001,,11/02/2027,RUTA_000001,Ruta anonimizada,PROD_000009,PRODUCTO_000007,PROD_000007,11/02/2027,CONTADO,5,12.5,62.5,62.5,10307.18
UDN_000002,REF_000003,CLIENTE_023838,VEN_000001,VENDEDOR_000001,RUTA_000002,Ruta anonimizada,AYUDANTE_000001,,11/02/2027,RUTA_000001,Ruta anonimizada,PROD_000010,PRODUCTO_000008,PROD_000007,11/02/2027,CONTADO,6,24,144,144,10307.18
UDN_000002,REF_000003,CLIENTE_023838,VEN_000001,VENDEDOR_000001,RUTA_000002,Ruta anonimizada,AYUDANTE_000001,,11/02/2027,RUTA_000001,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,11/02/2027,CONTADO,5,39,195,195,10307.18
UDN_000002,REF_000003,CLIENTE_024518,VEN_000001,VENDEDOR_000001,RUTA_000002,Ruta anonimizada,AYUDANTE_000001,,11/02/2027,RUTA_000001,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,11/02/2027,CONTADO,3,39,117,117,10307.18
UDN_000002,REF_000003,CLIENTE_024816,VEN_000001,VENDEDOR_000001,RUTA_000002,Ruta anonimizada,AYUDANTE_000001,,11/02/2027,RUTA_000001,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,11/02/2027,CONTADO,4,39,156,156,10307.18
UDN_000002,REF_000003,CLIENTE_025188,VEN_000001,VENDEDOR_000001,RUTA_000002,Ruta anonimizada,AYUDANTE_000001,,11/02/2027,RUTA_000001,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,11/02/2027,CONTADO,2,39,78,78,10307.18
UDN_000002,REF_000003,CLIENTE_025245,VEN_000001,VENDEDOR_000001,RUTA_000002,Ruta anonimizada,AYUDANTE_000001,,11/02/2027,RUTA_000001,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,11/02/2027,CONTADO,3,39,117,117,10307.18
UDN_000002,REF_000003,CLIENTE_025450,VEN_000001,VENDEDOR_000001,RUTA_000002,Ruta anonimizada,AYUDANTE_000001,,11/02/2027,RUTA_000001,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,11/02/2027,CONTADO,2,39,78,78,10307.18
UDN_000002,REF_000003,CLIENTE_025813,VEN_000001,VENDEDOR_000001,RUTA_000002,Ruta anonimizada,AYUDANTE_000001,,11/02/2027,RUTA_000001,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,11/02/2027,CONTADO,9,42,378,378,10307.18
UDN_000002,REF_000003,CLIENTE_026699,VEN_000001,VENDEDOR_000001,RUTA_000002,Ruta anonimizada,AYUDANTE_000001,,11/02/2027,RUTA_000001,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,11/02/2027,CREDITO,7,35.5,-248.5,0,10307.18
UDN_000002,REF_000003,CLIENTE_026704,VEN_000001,VENDEDOR_000001,RUTA_000002,Ruta anonimizada,AYUDANTE_000001,,11/02/2027,RUTA_000001,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,11/02/2027,CREDITO,8,35.5,-284,0,10307.18
UDN_000002,REF_000003,CLIENTE_026701,VEN_000001,VENDEDOR_000001,RUTA_000002,Ruta anonimizada,AYUDANTE_000001,,11/02/2027,RUTA_000001,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,11/02/2027,CREDITO,10,35.5,-355,0,10307.18
UDN_000002,REF_000003,CLIENTE_026757,VEN_000001,VENDEDOR_000001,RUTA_000002,Ruta anonimizada,AYUDANTE_000001,,11/02/2027,RUTA_000001,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,11/02/2027,CONTADO,3,39,117,117,10307.18
UDN_000002,REF_000004,,VEN_000002,VENDEDOR_000002,RUTA_000004,Ruta anonimizada,AYUDANTE_000002,,09/02/2027,RUTA_000003,Ruta anonimizada,PROD_000001,PRODUCTO_000001,PROD_000002,09/02/2027,BONIFICACION,1,0,0,0,8082.3625
UDN_000002,REF_000004,,VEN_000002,VENDEDOR_000002,RUTA_000004,Ruta anonimizada,AYUDANTE_000002,,09/02/2027,RUTA_000003,Ruta anonimizada,PROD_000003,PRODUCTO_000022,PROD_000005,09/02/2027,BONIFICACION,1,0,0,0,8082.3625
UDN_000002,REF_000004,,VEN_000002,VENDEDOR_000002,RUTA_000004,Ruta anonimizada,AYUDANTE_000002,,09/02/2027,RUTA_000003,Ruta anonimizada,PROD_000003,PRODUCTO_000003,PROD_000005,09/02/2027,BONIFICACION,1,0,0,0,8082.3625
UDN_000002,REF_000004,CLIENTE_018920,VEN_000002,VENDEDOR_000002,RUTA_000004,Ruta anonimizada,AYUDANTE_000002,,09/02/2027,RUTA_000003,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,4,39,156,156,8082.3625
UDN_000002,REF_000004,CLIENTE_018922,VEN_000002,VENDEDOR_000002,RUTA_000004,Ruta anonimizada,AYUDANTE_000002,,09/02/2027,RUTA_000003,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,5,39,195,195,8082.3625
UDN_000002,REF_000004,CLIENTE_018929,VEN_000002,VENDEDOR_000002,RUTA_000004,Ruta anonimizada,AYUDANTE_000002,,09/02/2027,RUTA_000003,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,8,39,312,312,8082.3625
UDN_000002,REF_000004,CLIENTE_018934,VEN_000002,VENDEDOR_000002,RUTA_000004,Ruta anonimizada,AYUDANTE_000002,,09/02/2027,RUTA_000003,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,2,39,78,78,8082.3625
UDN_000002,REF_000004,CLIENTE_018917,VEN_000002,VENDEDOR_000002,RUTA_000004,Ruta anonimizada,AYUDANTE_000002,,09/02/2027,RUTA_000003,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,3,39,117,117,8082.3625
UDN_000002,REF_000004,CLIENTE_018928,VEN_000002,VENDEDOR_000002,RUTA_000004,Ruta anonimizada,AYUDANTE_000002,,09/02/2027,RUTA_000003,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,2,39,78,78,8082.3625
UDN_000002,REF_000004,CLIENTE_018942,VEN_000002,VENDEDOR_000002,RUTA_000004,Ruta anonimizada,AYUDANTE_000002,,09/02/2027,RUTA_000003,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,2,39,78,78,8082.3625
UDN_000002,REF_000004,CLIENTE_018937,VEN_000002,VENDEDOR_000002,RUTA_000004,Ruta anonimizada,AYUDANTE_000002,,09/02/2027,RUTA_000003,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,3,39,117,117,8082.3625
UDN_000002,REF_000004,CLIENTE_018923,VEN_000002,VENDEDOR_000002,RUTA_000004,Ruta anonimizada,AYUDANTE_000002,,09/02/2027,RUTA_000003,Ruta anonimizada,PROD_000019,PRODUCTO_000015,PROD_000020,09/02/2027,CONTADO,12,9.1667,110.0004,110.0004,8082.3625
UDN_000002,REF_000004,CLIENTE_018923,VEN_000002,VENDEDOR_000002,RUTA_000004,Ruta anonimizada,AYUDANTE_000002,,09/02/2027,RUTA_000003,Ruta anonimizada,PROD_000026,PRODUCTO_000019,PROD_000007,09/02/2027,CONTADO,4,12.0825,48.33,48.33,8082.3625
UDN_000002,REF_000004,CLIENTE_018923,VEN_000002,VENDEDOR_000002,RUTA_000004,Ruta anonimizada,AYUDANTE_000002,,09/02/2027,RUTA_000003,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,1,39,39,39,8082.3625
UDN_000002,REF_000004,CLIENTE_018936,VEN_000002,VENDEDOR_000002,RUTA_000004,Ruta anonimizada,AYUDANTE_000002,,09/02/2027,RUTA_000003,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,5,39,195,195,8082.3625
UDN_000002,REF_000004,CLIENTE_018940,VEN_000002,VENDEDOR_000002,RUTA_000004,Ruta anonimizada,AYUDANTE_000002,,09/02/2027,RUTA_000003,Ruta anonimizada,PROD_000011,PRODUCTO_000009,PROD_000007,09/02/2027,CONTADO,1,16,16,16,8082.3625
UDN_000002,REF_000004,CLIENTE_018940,VEN_000002,VENDEDOR_000002,RUTA_000004,Ruta anonimizada,AYUDANTE_000002,,09/02/2027,RUTA_000003,Ruta anonimizada,PROD_000006,PRODUCTO_000005,PROD_000007,09/02/2027,CONTADO,6,15.5,93,93,8082.3625
UDN_000002,REF_000004,CLIENTE_018940,VEN_000002,VENDEDOR_000002,RUTA_000004,Ruta anonimizada,AYUDANTE_000002,,09/02/2027,RUTA_000003,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,5,39,195,195,8082.3625
UDN_000002,REF_000004,CLIENTE_018930,VEN_000002,VENDEDOR_000002,RUTA_000004,Ruta anonimizada,AYUDANTE_000002,,09/02/2027,RUTA_000003,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,2,39,78,78,8082.3625
UDN_000002,REF_000004,CLIENTE_018938,VEN_000002,VENDEDOR_000002,RUTA_000004,Ruta anonimizada,AYUDANTE_000002,,09/02/2027,RUTA_000003,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,4,39,156,156,8082.3625
UDN_000002,REF_000004,CLIENTE_019061,VEN_000002,VENDEDOR_000002,RUTA_000004,Ruta anonimizada,AYUDANTE_000002,,09/02/2027,RUTA_000003,Ruta anonimizada,PROD_000009,PRODUCTO_000007,PROD_000007,09/02/2027,CONTADO,3,12.5,37.5,37.5,8082.3625
UDN_000002,REF_000004,CLIENTE_019061,VEN_000002,VENDEDOR_000002,RUTA_000004,Ruta anonimizada,AYUDANTE_000002,,09/02/2027,RUTA_000003,Ruta anonimizada,PROD_000010,PRODUCTO_000008,PROD_000007,09/02/2027,CONTADO,3,24,72,72,8082.3625
UDN_000002,REF_000004,CLIENTE_018901,VEN_000002,VENDEDOR_000002,RUTA_000004,Ruta anonimizada,AYUDANTE_000002,,09/02/2027,RUTA_000003,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,8,39,312,312,8082.3625
UDN_000002,REF_000004,CLIENTE_023980,VEN_000002,VENDEDOR_000002,RUTA_000004,Ruta anonimizada,AYUDANTE_000002,,09/02/2027,RUTA_000003,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,8,39,312,312,8082.3625
UDN_000002,REF_000004,CLIENTE_020658,VEN_000002,VENDEDOR_000002,RUTA_000004,Ruta anonimizada,AYUDANTE_000002,,09/02/2027,RUTA_000003,Ruta anonimizada,PROD_000011,PRODUCTO_000009,PROD_000007,09/02/2027,CONTADO,2,16,32,32,8082.3625
UDN_000002,REF_000004,CLIENTE_020658,VEN_000002,VENDEDOR_000002,RUTA_000004,Ruta anonimizada,AYUDANTE_000002,,09/02/2027,RUTA_000003,Ruta anonimizada,PROD_000030,PRODUCTO_000023,PROD_000007,09/02/2027,CONTADO,3,13,39,39,8082.3625
UDN_000002,REF_000004,CLIENTE_020658,VEN_000002,VENDEDOR_000002,RUTA_000004,Ruta anonimizada,AYUDANTE_000002,,09/02/2027,RUTA_000003,Ruta anonimizada,PROD_000031,PRODUCTO_000024,PROD_000007,09/02/2027,CONTADO,3,13,39,39,8082.3625
UDN_000002,REF_000004,CLIENTE_020658,VEN_000002,VENDEDOR_000002,RUTA_000004,Ruta anonimizada,AYUDANTE_000002,,09/02/2027,RUTA_000003,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,4,39,156,156,8082.3625
UDN_000002,REF_000004,CLIENTE_019497,VEN_000002,VENDEDOR_000002,RUTA_000004,Ruta anonimizada,AYUDANTE_000002,,09/02/2027,RUTA_000003,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,1,39,39,39,8082.3625
UDN_000002,REF_000004,CLIENTE_019498,VEN_000002,VENDEDOR_000002,RUTA_000004,Ruta anonimizada,AYUDANTE_000002,,09/02/2027,RUTA_000003,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,3,39,117,117,8082.3625
UDN_000002,REF_000004,CLIENTE_019513,VEN_000002,VENDEDOR_000002,RUTA_000004,Ruta anonimizada,AYUDANTE_000002,,09/02/2027,RUTA_000003,Ruta anonimizada,PROD_000017,PRODUCTO_000014,PROD_000018,09/02/2027,CONTADO,48,3.75,180,180,8082.3625
